generation,N_shifts,logPrior,logLik,eventRate,acceptRate
5340000,8,33.669,-3815.37,3.30731,0.172
5350000,14,62.2661,-3774.12,6.38888,0.239
5360000,12,49.3613,-3798.1,9.93637,0.223
5370000,14,60.5389,-3780.08,6.67107,0.231
5380000,16,72.657,-3771.03,5.98471,0.261
5390000,8,36.8437,-3818.35,4.43308,0.216
5400000,16,67.1051,-3771.82,8.63236,0.243
5410000,10,47.2838,-3805.96,4.3664,0.257
5420000,9,35.7954,-3815.75,3.55298,0.230538
5430000,14,61.9502,-3774.01,8.87075,0.21
5440000,15,69.0832,-3779.24,8.48595,0.247
5450000,17,81.5198,-3779.23,12.3578,0.28
5460000,7,34.546,-3822.42,2.73195,0.223
5470000,16,72.6083,-3769.49,12.4216,0.233
5480000,14,66.025,-3770.17,8.7244,0.2378
5490000,8,27.1688,-3822.83,4.5485,0.182
5500000,7,23.8051,-3829.28,2.8723,0.2133
5510000,9,42.6309,-3824.7,5.45823,0.221
5520000,7,26.7666,-3830.21,5.29452,0.214
5530000,8,32.6435,-3826.36,4.90901,0.2352
5540000,15,69.1154,-3796.82,5.64922,0.272
5550000,14,62.9959,-3787.21,4.97331,0.258
5560000,14,65.4549,-3780.21,6.13832,0.245
5570000,13,61.6115,-3772.2,6.09159,0.235
5580000,13,62.226,-3774.64,5.27581,0.222
5590000,11,51.5214,-3808.99,3.31296,0.192
5600000,9,38.5224,-3815.03,7.05723,0.227
5610000,10,41.9584,-3815.66,6.69709,0.23225
5620000,13,53.4941,-3779.2,7.61961,0.187
5630000,14,56.9566,-3778.11,11.4955,0.221
5640000,14,58.1547,-3771.86,8.4115,0.206
5650000,12,53.7814,-3811.64,6.8034,0.259167
5660000,13,59.3761,-3771.37,4.67769,0.218778
5670000,10,48.7734,-3811.83,6.25586,0.245
5680000,9,39.2452,-3808.9,5.50931,0.233875
5690000,12,59.557,-3802.16,7.44847,0.281
5700000,15,71.8645,-3804.28,7.36685,0.276
5710000,12,54.8921,-3797.69,5.82533,0.204
5720000,13,52.8789,-3775.9,4.65606,0.231231
5730000,13,57.1144,-3801.45,7.60121,0.242
5740000,14,55.6467,-3773.65,10.1797,0.211
5750000,13,58.1851,-3774.83,7.15641,0.178
5760000,11,55.2318,-3815.89,4.84227,0.218
5770000,13,59.4655,-3767.6,5.34588,0.209
5780000,16,58.2858,-3779.29,16.3509,0.252
5790000,13,56.171,-3770.46,7.75177,0.191
5800000,13,60.3872,-3770.79,5.67181,0.251
5810000,13,57.4649,-3766.54,8.84444,0.24
5820000,12,55.5862,-3798.23,6.09051,0.225333
5830000,10,42.2974,-3817.5,4.87493,0.230917
5840000,14,57.7587,-3778.02,10.1548,0.194
5850000,13,59.5594,-3779.5,4.45981,0.246
5860000,15,62.5569,-3772.62,11.1141,0.228
5870000,10,44.0494,-3817.26,5.89324,0.2305
5880000,16,73.2469,-3763.55,8.5393,0.233
5890000,15,67.6415,-3770.53,9.20451,0.227
5900000,14,62.7325,-3778.61,6.56675,0.215
5910000,13,59.8423,-3769.9,6.93781,0.203
5920000,12,53.4806,-3799.35,7.46579,0.236474
5930000,9,39.9766,-3808.03,3.88153,0.223
5940000,15,59.7725,-3778.17,7.61466,0.24
5950000,14,64.1821,-3767.7,5.9818,0.229
5960000,11,51.3967,-3800.29,4.58097,0.227056
5970000,14,66.7382,-3773.97,7.04933,0.200538
5980000,8,31.5055,-3825.19,4.78151,0.237538
5990000,11,53.2233,-3807.49,6.15436,0.257
6000000,16,69.7535,-3767.91,12.2684,0.251
6010000,17,78.5932,-3765.83,10.2601,0.269
6020000,17,75.0959,-3764.32,6.84146,0.28
6030000,12,57.1125,-3819.03,6.02596,0.224
6040000,13,52.545,-3824.59,5.48716,0.255
6050000,7,25.3261,-3830.06,7.18353,0.172
6060000,15,75.2554,-3783.87,5.03412,0.238
6070000,14,62.8455,-3772.53,11.7729,0.269
6080000,14,70.2647,-3769.64,6.32747,0.215
6090000,14,70.72,-3783.3,7.01159,0.234
6100000,14,66.8727,-3791.58,7.48495,0.241
6110000,10,39.2731,-3807.34,3.91949,0.255
6120000,13,67.6575,-3780.12,2.87771,0.237
6130000,17,85.9178,-3766.6,6.18896,0.231
6140000,14,66.8201,-3775.35,5.41,0.218
6150000,13,44.9703,-3807.35,5.60379,0.192
6160000,10,38.6716,-3813.31,4.90309,0.222556
6170000,15,72.8258,-3780.64,7.79289,0.222
6180000,14,53.3108,-3802.84,11.5371,0.256333
6190000,11,46.1245,-3810.21,5.96855,0.192588
6200000,17,79.8421,-3762.13,6.27917,0.234
6210000,16,69.2242,-3762.93,7.38905,0.228
6220000,16,74.2598,-3772.75,7.84814,0.239
6230000,15,69.0494,-3779.47,6.51474,0.267
6240000,17,73.456,-3780.36,11.0612,0.2576
6250000,7,33.8258,-3839.42,2.79741,0.2058
6260000,18,89.8848,-3783.33,5.35693,0.259
6270000,14,57.3585,-3789.96,8.11912,0.243
6280000,14,60.5965,-3801.51,7.56629,0.272
6290000,9,35.8231,-3816.8,6.82626,0.242
6300000,14,59.9454,-3792.64,9.04794,0.26
6310000,15,65.9244,-3786.61,5.49567,0.25
6320000,15,66.7951,-3765.08,6.04535,0.192
6330000,15,63.5969,-3777.32,9.97591,0.229
6340000,13,57.7753,-3796.55,7.23726,0.248
6350000,13,58.4016,-3813.48,7.42119,0.249
6360000,15,65.115,-3766.36,9.53337,0.22
6370000,16,66.9178,-3756.89,8.71683,0.239
6380000,15,68.7897,-3759.45,6.9447,0.224
6390000,16,66.7216,-3756.63,10.5711,0.263
6400000,14,64.7705,-3776.58,4.89864,0.228
6410000,13,53.0546,-3790.96,11.8971,0.195
6420000,15,66.4626,-3785.58,9.77094,0.204
6430000,9,38.9435,-3816.43,5.36257,0.217
6440000,10,43.2586,-3810.35,4.28406,0.192
6450000,14,61.4567,-3805.43,8.03643,0.262
6460000,14,60.5119,-3787.03,10.8296,0.226
6470000,11,46.273,-3804.85,4.89657,0.22375
6480000,13,55.6386,-3803.08,8.29406,0.246375
6490000,14,61.52,-3778.65,9.64133,0.249
6500000,13,59.4963,-3773.54,7.47908,0.221
6510000,14,68.0471,-3778.42,7.90015,0.243
6520000,7,32.5796,-3830.43,3.18643,0.215
6530000,8,34.3525,-3824.55,5.15982,0.182583
6540000,8,34.4461,-3816.23,2.47739,0.1705
6550000,14,69.964,-3788.26,7.69827,0.231
6560000,15,77.1368,-3790.9,6.28384,0.256
6570000,17,77.0866,-3768.1,12.7089,0.238
6580000,8,34.7525,-3826.22,4.67495,0.208
6590000,17,77.9977,-3772.79,8.09178,0.242
6600000,17,82.171,-3761.57,11.1419,0.274
6610000,18,89.8464,-3767.15,7.66453,0.256
6620000,16,76.908,-3775.9,6.84158,0.232333
6630000,15,69.1062,-3766,5.72569,0.236
6640000,13,59.444,-3810.06,4.94776,0.233
6650000,16,70.2472,-3767.14,10.9514,0.245
6660000,11,30.4544,-3814.32,8.01398,0.166
6670000,17,77.7297,-3759.32,6.68692,0.288
6680000,16,75.2885,-3771.86,8.27556,0.268
6690000,18,82.6119,-3778.12,8.16187,0.273
6700000,14,64.7048,-3778.55,5.77829,0.248
6710000,14,62.4299,-3773.24,8.08262,0.244
6720000,8,34.4495,-3822.2,3.02548,0.185
6730000,10,42.8378,-3807.65,3.67024,0.192333
6740000,9,36.8277,-3817.64,4.26765,0.219643
6750000,10,40.0253,-3814.48,4.43648,0.2321
6760000,9,38.5933,-3816.38,3.39858,0.23825
6770000,15,72.835,-3757.6,6.86733,0.226
6780000,17,79.8287,-3767.76,10.4156,0.238
6790000,18,82.7204,-3768.59,10.5403,0.257
6800000,15,69.5849,-3775.63,6.34953,0.241667
6810000,12,55.3242,-3813.13,5.0872,0.214
6820000,16,73.9945,-3765.95,6.91366,0.262
6830000,15,66.6412,-3772.4,11.861,0.2536
6840000,15,54.8985,-3775.17,8.43566,0.248
6850000,14,52.0451,-3778.13,12.8416,0.236
6860000,15,66.9625,-3772.44,9.55047,0.224
6870000,12,44.9711,-3791.45,7.88194,0.218
6880000,11,41.7221,-3797.96,8.5576,0.232
6890000,13,57.1309,-3811.35,6.59856,0.298
6900000,14,66.4132,-3771.3,6.15459,0.255
6910000,17,72.3094,-3782.55,13.3426,0.242
6920000,14,55.1054,-3769.66,5.01279,0.24
6930000,14,58.4067,-3771.59,6.38483,0.274
6940000,15,64.8325,-3773.14,10.1363,0.254
6950000,12,51.489,-3803.29,6.48084,0.246833
6960000,14,63.8325,-3779.38,6.71871,0.232
6970000,14,65.0175,-3774.32,6.85043,0.249
6980000,12,45.3475,-3803.71,5.16039,0.238903
6990000,19,88.6835,-3781.85,11.6326,0.282846
7000000,13,62.7223,-3771.03,6.63059,0.251
7010000,15,76.7741,-3767.59,4.90365,0.246
7020000,13,60.4398,-3781.58,5.56414,0.243
7030000,16,66.9098,-3773.92,11.751,0.24
7040000,17,74.8825,-3777.38,11.782,0.287
7050000,14,65.3408,-3784.88,5.74733,0.229
7060000,12,54.5932,-3789.44,5.78001,0.2385
7070000,17,80.2893,-3770.26,7.89884,0.251
7080000,13,54.7219,-3778.55,9.92359,0.276
7090000,16,71.2405,-3756.33,7.74497,0.214
7100000,17,71.4403,-3753.42,14.6617,0.257
7110000,9,30.8511,-3833.27,7.99044,0.207
7120000,13,52.5592,-3794.44,7.54118,0.263071
7130000,15,66.3357,-3782.83,5.49777,0.255111
7140000,9,33.5622,-3816.94,5.13547,0.202
7150000,8,33.8706,-3830.39,3.93898,0.229
7160000,15,70.9379,-3757.75,3.45679,0.234
7170000,14,57.3718,-3763.36,9.48917,0.213
7180000,7,29.0638,-3830.35,3.93521,0.207
7190000,11,45.5017,-3819.8,3.82696,0.29
7200000,13,49.9274,-3786.97,10.278,0.228923
7210000,17,64.6638,-3764.1,12.6,0.245
7220000,16,67.6784,-3761.2,7.31929,0.263
7230000,15,62.6678,-3755.12,8.35714,0.236
7240000,15,64.7417,-3758.46,7.4132,0.236
7250000,15,69.219,-3765.76,7.38392,0.248
7260000,16,74.7214,-3763.09,9.09245,0.252
7270000,14,62.3092,-3812.48,5.69287,0.220762
7280000,11,48.5238,-3799.59,4.82253,0.223333
7290000,15,63.0699,-3761.27,7.57536,0.195
7300000,11,50.3337,-3800.5,7.08209,0.2369
7310000,13,60.2574,-3798.92,7.52115,0.27
7320000,17,72.3762,-3755.52,8.88951,0.261
7330000,14,56.0471,-3805.22,10.8711,0.2304
7340000,12,53.3856,-3797.59,6.0335,0.219375
7350000,10,42.5176,-3805.92,6.2231,0.225
7360000,16,70.6356,-3764.31,8.38794,0.231
7370000,18,76.8437,-3760.1,11.0471,0.263
7380000,17,80.2773,-3757.77,8.93461,0.27
7390000,18,78.6562,-3744.81,9.36945,0.233
7400000,19,84.1929,-3752.79,7.70602,0.258
7410000,12,52.5143,-3804.98,5.96863,0.247936
7420000,20,90.6674,-3753.66,9.87264,0.237
7430000,19,87.6053,-3749.85,10.6642,0.246
7440000,19,82.9711,-3746.24,12.11,0.23
7450000,20,93.4326,-3748.68,10.8946,0.289
7460000,14,58.1845,-3777.22,9.35228,0.236
7470000,12,50.6324,-3786.68,7.73411,0.227
7480000,17,81.4233,-3760.9,7.42673,0.247
7490000,13,52.305,-3783.39,8.0698,0.212
7500000,19,90.5584,-3771.51,10.877,0.287
7510000,11,42.6029,-3826.24,4.49029,0.25
7520000,11,45.2705,-3796.16,4.61983,0.229625
7530000,16,72.1086,-3768.8,12.438,0.24
7540000,16,74.1456,-3769.46,12.6657,0.232
7550000,12,42.2764,-3798.69,9.03315,0.245
7560000,15,69.2149,-3779.05,9.49812,0.222
7570000,17,82.6541,-3760.56,8.38716,0.257
7580000,16,79.4252,-3762.21,8.33091,0.246
7590000,19,90.8694,-3756.52,11.5566,0.283
7600000,19,90.1462,-3762.36,10.1396,0.294
7610000,10,48.8523,-3822.06,2.94135,0.249
7620000,11,40.7866,-3806.01,8.52866,0.211
7630000,16,75.1087,-3768.42,7.60609,0.2815
7640000,17,80.5159,-3771.32,9.16664,0.283
7650000,15,72.9644,-3763.84,8.62465,0.24
7660000,14,68.1688,-3768.15,6.97903,0.217
7670000,12,53.3783,-3795.04,8.52905,0.226
7680000,10,48.892,-3816.67,4.88939,0.211
7690000,11,48.0833,-3798.88,3.97018,0.238375
7700000,13,57.9703,-3773,7.47351,0.224
7710000,12,56.3286,-3797.24,6.35498,0.23
7720000,6,27.2184,-3848.87,2.67412,0.194
7730000,6,25.3914,-3844.56,3.55724,0.1916
7740000,13,62.5108,-3807.2,7.42487,0.271
7750000,10,41.9309,-3821.4,2.68694,0.217
7760000,7,34.2858,-3845.3,3.37039,0.234115
7770000,10,40.4869,-3821.24,7.57122,0.231
7780000,13,57.3182,-3780.16,8.97888,0.219
7790000,11,47.3992,-3801.46,3.47811,0.243
7800000,10,46.2513,-3814.54,4.86301,0.228
7810000,12,55.7659,-3783.13,5.7852,0.196
7820000,10,42.7084,-3802.41,4.46553,0.215286
7830000,13,62.8166,-3786.08,6.12005,0.248
7840000,12,54.5148,-3796.47,4.61844,0.23525
7850000,13,60.3758,-3784.18,6.25426,0.233
7860000,11,46.3822,-3794.08,5.98435,0.222
7870000,13,52.8066,-3781.48,9.95056,0.199
7880000,11,53.5554,-3795.85,4.09143,0.202
7890000,13,59.1766,-3797.93,6.48489,0.275
7900000,8,35.0074,-3830.34,4.91363,0.231
7910000,8,38.5653,-3834.04,2.93594,0.23
7920000,14,58.0116,-3775.12,9.7736,0.253
7930000,12,45.5912,-3784.85,8.69297,0.2272
7940000,12,48.383,-3786.31,6.91967,0.223
7950000,12,51.3441,-3782.6,5.86151,0.224
7960000,14,56.1478,-3776.98,3.00407,0.216
7970000,12,49.7396,-3811.1,6.20109,0.272
7980000,12,54.7202,-3811.78,6.90665,0.2528
7990000,12,50.8923,-3813.95,5.40914,0.286
8000000,11,45.1321,-3811.79,6.71159,0.2288
8010000,13,55.9831,-3790.57,5.29077,0.25
8020000,9,38.495,-3818.17,4.61622,0.219
8030000,11,48.2275,-3823.58,5.84131,0.261
8040000,13,62.03,-3780.85,5.93263,0.240857
8050000,9,37.4584,-3825.42,3.17696,0.229273
8060000,8,36.3106,-3823.41,4.14305,0.199
8070000,7,26.9785,-3841.26,3.83457,0.225
8080000,12,50.9224,-3789.31,7.12355,0.263
8090000,10,39.9208,-3817.81,5.03477,0.2175
8100000,11,45.9461,-3815.67,4.6257,0.221
8110000,12,50.8275,-3772.6,6.67922,0.216
8120000,14,65.6964,-3795.44,7.81123,0.302
8130000,14,64.6077,-3770.72,7.09594,0.239
8140000,14,69.6643,-3780.94,6.9885,0.244
8150000,14,68.3009,-3771.65,5.97654,0.236
8160000,13,60.1044,-3769.31,9.09181,0.204
8170000,5,21.9801,-3850.2,2.57201,0.205019
8180000,15,65.515,-3771.87,8.85967,0.248
8190000,7,35.0348,-3842.87,3.68642,0.240882
8200000,14,60.0469,-3770.93,8.11075,0.221
8210000,14,59.8814,-3780.91,6.38872,0.249
8220000,7,33.8491,-3840.26,2.56652,0.253
8230000,14,55.1889,-3768.1,13.1662,0.219
8240000,10,42.0072,-3791.24,4.50457,0.149
8250000,13,54.8991,-3773.9,10.5199,0.24
8260000,13,53.6637,-3768.33,6.09116,0.198
8270000,13,51.6369,-3767.74,7.12443,0.2
8280000,8,36.4781,-3827.47,5.16363,0.2265
8290000,14,54.2281,-3766.17,7.61264,0.227
8300000,15,46.4048,-3781.88,15.2418,0.2364
8310000,8,38.3622,-3829.3,3.74554,0.254778
8320000,15,53.2903,-3770.35,11.6699,0.209
8330000,15,57.8769,-3766.13,7.94495,0.267
8340000,11,48.1516,-3801.42,4.25547,0.213
8350000,14,58.3348,-3760.23,3.88605,0.224
8360000,16,59.8612,-3758.6,9.4296,0.239
8370000,9,41.0803,-3828.78,6.73615,0.256667
8380000,16,56.7051,-3756.58,10.4552,0.19
8390000,11,46.5099,-3824.45,7.88965,0.2569
8400000,16,71.9895,-3756.71,7.67625,0.250333
8410000,16,73.1708,-3756.55,7.52489,0.241
8420000,17,68.6258,-3758.06,15.3371,0.242
8430000,18,76.2313,-3760.66,10.1914,0.261
8440000,17,79.6149,-3751.57,4.91711,0.234
8450000,18,71.8025,-3745.85,8.88765,0.228
8460000,12,53.7727,-3809.26,7.07555,0.235
8470000,18,78.6493,-3763.75,7.49383,0.278
8480000,16,71.8679,-3785.11,9.30637,0.259
8490000,14,57.3315,-3764.8,8.83264,0.228
8500000,11,40.5343,-3827.3,4.76038,0.259531
8510000,14,63.6278,-3771.11,3.80079,0.239
8520000,9,38.4987,-3809.71,5.72615,0.166
8530000,15,70.2756,-3763.55,7.32032,0.248
8540000,10,42.1071,-3805.39,4.82022,0.187
8550000,15,65.5526,-3780.27,5.71968,0.2415
8560000,9,38.398,-3808.51,5.60417,0.166
8570000,8,37.1759,-3833.02,3.06631,0.232095
8580000,7,29.0871,-3836.9,6.82422,0.2223
8590000,11,42.4497,-3796.97,4.41344,0.211
8600000,16,60.0879,-3769.72,8.52632,0.251
8610000,14,60.2463,-3772.53,5.87375,0.233
8620000,16,67.1832,-3757.26,11.6957,0.234
8630000,15,69.1344,-3768.59,6.55119,0.259
8640000,16,68.94,-3767.72,9.51281,0.242
8650000,14,65.8536,-3762.49,6.52302,0.21
8660000,9,46.0019,-3824.09,3.32678,0.257615
8670000,14,65.6553,-3769.23,8.17484,0.249
8680000,18,73.2313,-3759.03,10.0967,0.214
8690000,12,53.2093,-3813.09,6.53294,0.229
8700000,16,65.2684,-3765.97,9.01918,0.243
8710000,11,40.5686,-3810.19,7.61863,0.251
8720000,8,33.068,-3820.05,7.67759,0.221
8730000,15,55.3462,-3769.12,10.3649,0.213
8740000,15,67.6633,-3779.75,5.4059,0.237
8750000,10,40.1556,-3811.56,5.6129,0.213
8760000,14,59.3907,-3773.34,4.9573,0.195
8770000,14,56.0973,-3771.29,8.16775,0.189
8780000,14,58.6205,-3792.52,8.10021,0.234
8790000,15,63.9663,-3765.34,7.27959,0.207333
8800000,15,63.6111,-3765.83,10.0375,0.236
8810000,15,65.592,-3765.54,5.15999,0.191
8820000,10,41.6006,-3798.95,5.73563,0.238
8830000,12,48.037,-3805.5,8.21843,0.2045
8840000,16,71.3378,-3767.99,8.6716,0.232
8850000,7,28.7785,-3836.39,2.9305,0.193
8860000,11,49.1045,-3810.24,5.62155,0.261
8870000,9,36.7905,-3809.8,6.24684,0.200667
8880000,14,59.9357,-3765.38,8.22837,0.182
8890000,15,60.3076,-3767.58,8.41082,0.184
8900000,7,31.0197,-3833.35,3.39724,0.201774
8910000,14,58.5363,-3770.17,10.7036,0.208
8920000,15,64.1312,-3762.5,6.82477,0.222
8930000,15,63.7104,-3771.02,8.60418,0.251
8940000,14,67.0202,-3777.07,6.41091,0.251
8950000,14,63.0227,-3778.48,8.57001,0.238
8960000,13,59.7209,-3782.91,8.4298,0.205
8970000,15,70.348,-3780.88,7.69711,0.242
8980000,16,71.4602,-3787.21,9.67293,0.236
8990000,17,81.7171,-3769.21,6.3632,0.264
9000000,16,76.3153,-3772.62,8.8633,0.241
9010000,7,34.2739,-3848,2.88125,0.196
9020000,16,73.4041,-3768.92,11.9243,0.256
9030000,14,65.9119,-3778.46,6.45729,0.273
9040000,6,26.0621,-3837.39,6.81955,0.213464
9050000,13,60.145,-3782.4,6.62715,0.249
9060000,11,45.7376,-3804.85,4.99117,0.212
9070000,10,36.2139,-3804.45,12.0695,0.245
9080000,15,68.2619,-3780.53,8.68753,0.231
9090000,15,63.9201,-3779.22,7.08668,0.226
9100000,13,56.611,-3789.25,5.35807,0.205
9110000,8,29.0984,-3811.71,6.81535,0.186188
9120000,15,69.3257,-3770.49,6.19252,0.242
9130000,10,42.5618,-3800.39,7.87772,0.216
9140000,11,45.7754,-3808.13,6.41943,0.251437
9150000,8,32.8076,-3817.06,3.45524,0.22
9160000,9,36.0803,-3814.29,5.41023,0.245429
9170000,11,41.8575,-3806.53,12.1508,0.25
9180000,11,45.4569,-3810.74,5.81539,0.2258
9190000,10,43.8069,-3815.01,8.53426,0.24075
9200000,17,76.4304,-3771.12,8.95267,0.23
9210000,18,71.9873,-3774.09,11.7677,0.265
9220000,7,27.6227,-3839.06,6.20068,0.257
9230000,18,78.939,-3765.24,10.4177,0.2725
9240000,11,48.1188,-3801.82,6.04717,0.189
9250000,10,44.2122,-3805.92,7.13693,0.2161
9260000,10,41.3575,-3804.04,6.80205,0.211
9270000,14,61.2624,-3775.9,6.75736,0.241
9280000,9,37.3578,-3821.08,4.63202,0.23
9290000,9,34.9201,-3838.72,6.22796,0.217238
9300000,15,57.3889,-3772.24,12.8219,0.23
9310000,10,42.8219,-3809.6,3.72914,0.217833
9320000,15,69.7617,-3776.97,4.55866,0.226
9330000,11,41.596,-3813.44,3.62529,0.243
9340000,19,82.9356,-3758.38,7.27379,0.274
9350000,19,88.9988,-3754.27,7.17679,0.2578
9360000,10,42.1289,-3803.39,7.28304,0.193
9370000,17,78.5404,-3763.29,6.99699,0.237
9380000,16,71.5071,-3779.83,9.19711,0.266
9390000,7,30.2779,-3827.59,2.67352,0.218439
9400000,17,73.8365,-3756.15,6.80019,0.223
9410000,17,72.2495,-3766.44,12.7312,0.239
9420000,7,27.5814,-3829.86,3.26176,0.196519
9430000,16,68.3512,-3771.84,8.01963,0.262
9440000,8,33.3156,-3810.06,3.97742,0.15
9450000,14,62.6195,-3787.65,5.31542,0.247
9460000,13,54.8385,-3800.64,11.5536,0.269
9470000,14,63.9792,-3781.27,6.75252,0.222
9480000,14,65.5581,-3776.49,7.52737,0.246
9490000,17,74.1245,-3764.75,9.11424,0.272
9500000,14,63.083,-3772.21,7.25384,0.224
9510000,14,64.4596,-3772.24,5.7953,0.262
9520000,10,49.3756,-3809.74,3.53505,0.226783
9530000,14,66.9871,-3785.4,4.86725,0.255364
9540000,12,59.2058,-3793.94,5.12803,0.213222
9550000,8,35.2027,-3823.4,5.04126,0.21576
9560000,8,35.7794,-3824.21,3.19254,0.193333
9570000,14,60.3227,-3778.31,7.04432,0.258
9580000,15,70.0579,-3779.72,7.32131,0.266
9590000,14,64.1322,-3786.23,7.47446,0.2714
9600000,15,67.4286,-3792.21,8.71856,0.274
9610000,10,47.132,-3811.1,3.77096,0.239222
9620000,11,48.8051,-3801.03,7.29697,0.228
9630000,9,40.7781,-3818.08,2.83345,0.215333
9640000,10,45.0155,-3819.83,3.51948,0.273
9650000,9,39.0317,-3827.28,6.99488,0.251
9660000,8,38.8892,-3833.99,3.78102,0.248
9670000,10,47.0104,-3819.28,5.17385,0.256
9680000,7,33.1932,-3828.46,3.11737,0.198
9690000,7,34.0232,-3839,4.0798,0.198
9700000,10,47.0077,-3816.15,4.21462,0.227
9710000,11,49.401,-3802.59,4.22499,0.203
9720000,11,46.4485,-3806.34,9.11986,0.206
9730000,10,45.7414,-3804.25,5.59629,0.205
9740000,8,34.4406,-3830.34,5.32905,0.226
9750000,9,41.2324,-3823.77,4.86705,0.232
9760000,11,42.2569,-3817.09,7.91454,0.306
9770000,9,36.3832,-3817.26,8.41983,0.218
9780000,8,35.9503,-3829.59,3.02692,0.223
9790000,10,48.7867,-3821.93,6.21938,0.225
9800000,11,48.6008,-3807.19,5.59527,0.214
9810000,10,50.7976,-3815.39,3.04332,0.2445
9820000,11,44.7032,-3809.18,5.66185,0.2235
9830000,11,47.6546,-3805.15,6.75843,0.205
9840000,9,40.9969,-3823.63,4.40836,0.229
9850000,11,49.9866,-3806.11,4.51608,0.254
9860000,7,27.6505,-3835.52,2.63412,0.214
9870000,9,42.614,-3832.81,1.46274,0.207
9880000,8,35.7568,-3838.25,5.22532,0.241
9890000,12,54.1579,-3806.16,4.69463,0.237
9900000,10,42.2298,-3824.08,4.41235,0.239
9910000,12,48.3347,-3796.87,3.93801,0.214
9920000,6,23.7216,-3832.82,5.63631,0.201
9930000,13,53.8591,-3796.23,8.14856,0.200692
9940000,14,62.3787,-3776.01,7.76704,0.207
9950000,12,54.5441,-3790.78,6.35543,0.203
9960000,8,35.9539,-3825.6,4.15237,0.228
9970000,8,34.6334,-3835.39,4.02165,0.233
9980000,9,35.7339,-3815.49,4.81838,0.230667
9990000,19,82.9966,-3781.97,9.84101,0.296
10000000,8,38.087,-3824.85,3.7374,0.234667
10010000,9,37.441,-3810.95,5.68164,0.215
10020000,13,50.0802,-3795.36,12.3933,0.199
10030000,7,35.4956,-3841.22,2.07792,0.235333
10040000,8,30.715,-3812.93,2.26581,0.232138
10050000,9,41.7617,-3828.97,3.66425,0.2215
10060000,16,62.9081,-3779.68,11.6772,0.245
10070000,11,43.3131,-3815.8,7.4554,0.258
10080000,15,67.648,-3786.16,5.85899,0.246
10090000,14,51.2275,-3789.13,9.63809,0.209
10100000,11,53.2763,-3823.13,4.65309,0.281
10110000,11,40.363,-3810.09,5.32027,0.256
10120000,7,32.4708,-3832.21,5.05295,0.203
10130000,10,46.214,-3817.53,4.44534,0.229
10140000,16,74.6536,-3779.78,7.10905,0.230667
10150000,10,43.0925,-3825.9,7.10044,0.211
10160000,11,44.1634,-3811.88,5.12323,0.234
10170000,12,52.4287,-3798.94,6.5694,0.292
10180000,11,45.5256,-3799.17,6.23607,0.216
10190000,9,34.2911,-3819.92,5.13233,0.199
10200000,11,47.6316,-3800.73,3.82931,0.221
10210000,8,32.4974,-3815.08,7.08871,0.203556
10220000,7,25.7203,-3832.76,4.3119,0.2122
10230000,12,58.2596,-3808.84,3.93644,0.23
10240000,12,53.1533,-3804.27,7.81737,0.268
10250000,9,42.3564,-3841.26,3.20155,0.24107
10260000,10,47.6754,-3835.67,5.386,0.2542
10270000,11,48.1395,-3825.13,7.71376,0.23119
10280000,9,39.826,-3819.96,5.34174,0.241
10290000,12,50.5899,-3818.63,5.13337,0.238286
10300000,11,42.4991,-3809.66,8.00278,0.254
10310000,9,39.2673,-3838.72,6.80596,0.239
10320000,8,36.9215,-3812.73,5.11264,0.222
10330000,8,32.578,-3813.75,5.99375,0.213
10340000,7,33.9782,-3840.3,4.44098,0.245
10350000,12,57.2541,-3811.37,5.16164,0.293
10360000,14,61.7022,-3808.07,10.4336,0.264
10370000,10,46.359,-3815.65,3.33089,0.227417
10380000,9,36.7053,-3819.48,7.20268,0.262
10390000,9,41.8518,-3814.69,4.99212,0.226
10400000,9,40.8558,-3820.37,4.82514,0.217714
10410000,9,40.6284,-3823.3,4.99329,0.229
10420000,7,32.1251,-3831.85,4.69166,0.181739
10430000,11,51.9975,-3809.12,8.03445,0.211
10440000,12,48.8745,-3817.38,8.75285,0.244625
10450000,10,42.1713,-3816.04,8.09765,0.22
10460000,11,53.0851,-3808.65,4.86207,0.2555
10470000,10,46.2604,-3826.46,5.45215,0.225
10480000,10,44.2728,-3816,6.63619,0.2355
10490000,12,52.9572,-3801.59,7.49215,0.265
10500000,13,56.4825,-3789.91,8.49223,0.236
10510000,7,26.7835,-3833.57,4.6468,0.211
10520000,13,60.7424,-3805.13,4.08232,0.21
10530000,11,49.4705,-3810.06,3.92925,0.23
10540000,9,41.5936,-3826.32,5.4131,0.205828
10550000,14,63.2315,-3800.2,10.0024,0.236
10560000,8,39.09,-3817.85,2.59736,0.197667
10570000,12,55.5299,-3812.13,9.99337,0.263
10580000,13,59.5816,-3804.32,7.20952,0.283
10590000,12,54.5566,-3816.13,5.77714,0.244333
10600000,14,66.6841,-3806.05,6.47563,0.266
10610000,11,51.1758,-3815.75,4.41276,0.251125
10620000,9,40.4605,-3821.81,5.78644,0.238
10630000,11,46.6449,-3813.69,6.50085,0.292
10640000,13,53.8713,-3805.28,6.75411,0.28
10650000,12,49.7357,-3809.02,4.2146,0.256
10660000,11,51.9384,-3809.42,6.28653,0.238
10670000,11,49.0491,-3815.17,3.70115,0.254
10680000,9,43.3339,-3815.31,2.08417,0.240214
